_url,birth_year,weight,height,nationality
jose-luis-arrieta,1971.0,68.0,178.0,Spain
servais-knaven,1971.0,68.0,178.0,Netherlands
jean-francois-bernard,1962.0,71.43460813565939,188.5357894660241,France
devis-miorin,1976.0,68.06155861788073,174.74223965816998,Italy
steve-houanard,1986.0,70.0,183.0,France
frank-verleyen,1963.0,71.66726197474837,181.62597133763504,Belgium
aitor-osa,1973.0,64.0,176.0,Spain
andrei-kivilev,1973.0,64.0,176.0,Kazakhstan
jay-sweet,1975.0,69.0,175.0,Australia
thomas-lofkvist,1984.0,70.0,186.0,Sweden
guido-trentin,1975.0,65.0,180.0,Italy
gilles-mas,1961.0,77.0249626323849,178.91477916629088,France
anatoliy-pakhtusov,1985.0,73.15441681431989,181.01735799210604,Ukraine
greg-gilmore,1961.0,65.81063153022225,183.84577501403055,United States
maurizio-piovani,1959.0,69.9474629259723,180.83105272414545,Italy
sergio-scremin,1963.0,65.27862746556548,184.6065132417893,Italy
pierre-le-bigaut,1959.0,73.34158678607719,176.0915308036814,France
marlon-alirio-perez-arango,1976.0,68.0,175.0,Colombia
tayeb-braikia,1974.0,63.60578003447032,180.4410598398023,Denmark
christian-corre,1961.0,75.71600540559483,183.3477244810984,France
bruno-cenghialta,1962.0,73.0,184.0,Italy
nicola-ramacciotti,1973.0,65.20563167803472,175.13071267955036,Italy
bartlomiej-matysiak,1984.0,71.0,184.0,Poland
angelo-canzonieri,1964.0,67.47324320801451,185.2206543868743,Italy
eric-vanderaerden,1962.0,74.0,182.0,Belgium
fulvio-frigo,1973.0,59.421941508685066,180.0766819801314,Italy
pedro-miguel-miranda-soeiro,1975.0,67.0165667800844,178.53222621251786,Portugal
martin-prazdnovsky,1975.0,66.82277345635478,178.74095887370223,Slovakia
jan-schur,1962.0,73.0,180.0,Germany
jacques-hanegraaf,1960.0,70.1865862792738,184.72491435541076,Netherlands
matthias-kessler,1979.0,70.0,172.0,Germany
leon-nevels,1961.0,72.15948829431719,187.445487669411,Netherlands
fabio-sabatini,1985.0,74.0,187.0,Italy
sander-armee,1985.0,72.0,190.0,Belgium
dmytro-grabovskyy,1985.0,69.0,185.0,Israel
mauro-angelucci,1961.0,70.1276982078642,182.20547905952265,Italy
steen-michael-petersen,1959.0,73.77185789822347,180.77797025467183,Denmark
daniel-schnider,1973.0,65.0,180.0,Switzerland
william-walker,1985.0,71.11263059796687,179.4443111104966,Australia
