_url,birth_year,weight,height,nationality
carlos-jose-ochoa,1980.0,62.0,180.0,Venezuela
frederik-veuchelen,1978.0,75.0,183.0,Belgium
nigel-perry,1968.0,75.67570828886772,184.3777031249044,Great Britain
andrey-amador,1986.0,73.0,180.0,Costa Rica
volodymyr-dyudya,1983.0,80.0,190.0,Ukraine
matias-cagigas,1974.0,64.93275887826945,179.1608784194756,Spain
gert-jan-theunisse,1963.0,77.30740265445131,187.3269682145962,Netherlands
gert-dockx,1988.0,64.0,175.0,Belgium
pedro-horrillo,1974.0,76.0,184.0,Spain
roger-cooreman,1941.0,67.89832876708422,184.98041474418451,Belgium
oliviero-troia,1994.0,80.0,191.0,Italy
alois-pfleger,1965.0,62.54015111340034,175.78968652540541,Austria
diego-lopez-fuentes,1997.0,70.0,190.0,Spain
adrian-saez-de-arregi,1986.0,70.0,184.0,Spain
huub-duijn,1984.0,73.0,184.0,Netherlands
gerard-guazzini,1966.0,77.23387678439119,187.83436113912316,France
chris-scharmin,1966.0,67.30859166378693,177.78516291304751,Belgium
jonas-romanovas,1957.0,81.70529487961258,189.88802139628575,Lithuania
kenneth-van-rooy,1993.0,70.0,179.0,Belgium
leon-nevels,1961.0,72.15948829431719,187.445487669411,Netherlands
fran-miholjevic,2002.0,72.0,189.0,Croatia
marco-artunghi,1969.0,71.0,180.0,Italy
ivan-gutierrez,1978.0,71.0,181.0,Spain
frans-kerremans,1947.0,65.23121010735557,183.90080195571525,Belgium
dominique-bozzi,1971.0,63.412368192635824,176.94489028466504,France
george-bennett,1990.0,58.0,180.0,New Zealand
caio-godoy-ormenese,1995.0,69.14123724002638,186.76622275289301,Brazil
sylvain-vasseur,1946.0,65.65816632885434,179.00148311287833,France
samuel-sanchez,1978.0,65.0,175.0,Spain
jose-luis-cano,1988.0,64.0,175.0,Spain
andrea-peron,1988.0,70.0,178.0,Italy
patrik-sinkewitz,1980.0,63.0,173.0,Germany
carlos-cuyle,1953.0,73.57244878859966,189.7082591005318,Belgium
enrico-pochini,1959.0,48.40516032203449,168.2043417805216,Italy
eric-raes,1948.0,65.04870507902271,174.1800733347506,Belgium
diego-rosa,1989.0,65.0,178.0,Italy
yves-lampaert,1991.0,75.0,180.0,Belgium
stephane-cueff,1969.0,68.19234206563414,175.62318614509732,France
alain-de-roo,1955.0,62.492069128222035,169.38221529365765,Belgium
celestino-vercelli,1946.0,77.13245034911162,181.2149505215472,Italy
arno-wohlfahrter,1964.0,71.31297507590746,179.14743300739121,Austria
michele-gazzoli,1999.0,76.0,180.0,Italy
davide-bais,1998.0,66.0,183.0,Italy
balazs-rohtmer,1978.0,74.47932423580572,191.53673809478704,Hungary
yuriy-natarov,1996.0,68.0,186.0,Kazakhstan
martin-alonso-ramirez,1960.0,67.11066759174845,179.4179101076563,Colombia
cyril-dessel,1974.0,63.0,181.0,France
reinardt-janse-van-rensburg,1989.0,74.0,182.0,South Africa
alvaro-mejia,1967.0,63.0,178.0,Colombia
mikel-pradera,1975.0,66.0,176.0,Spain
erick-rowsell,1990.0,66.0,177.0,Great Britain
wim-de-vocht,1982.0,78.0,188.0,Belgium
lawrence-warbasse,1990.0,67.0,183.0,United States
michael-baer,1988.0,66.0,180.0,Switzerland
pol-lannoo,1952.0,70.32005880953002,181.0668531567441,Belgium
pascal-lino,1966.0,68.1767719198161,168.2710277285513,France
ernie-de-blaere,1948.0,65.57179714231388,180.5871101757101,Belgium
samuel-gaze,1995.0,80.0,189.0,New Zealand
gerardo-moncada,1962.0,63.14311728589023,179.5315664365856,Colombia
fons-van-katwijk,1951.0,75.0,181.0,Netherlands
guillaume-blot,1985.0,71.0,177.0,France
sven-van-den-houte,1984.0,52.40647561454732,170.3882957933035,Belgium
fernando-mota-dos,1966.0,70.30488642055295,179.96974162898803,Portugal
primoz-roglic,1989.0,65.0,177.0,Slovenia
rene-de-bie,1945.0,74.49092624186864,181.3194899299563,Belgium
jaroslaw-zarebski,1979.0,64.85924230779003,179.05468561159964,Poland
alexei-sivakov,1972.0,72.0,185.0,Russia
henk-lubberding,1953.0,73.92507553392147,184.32650298505914,Netherlands
mulu-kinfe-hailemichael,1999.0,50.0,158.0,Ethiopia
william-barta,1996.0,61.0,180.0,United States
jonathan-cantwell,1982.0,69.0,174.0,Australia
louis-blouwe,1999.0,71.0,182.0,Belgium
gian-matteo-fagnini,1970.0,70.0,178.0,Italy
daniel-becke,1978.0,75.0,187.0,Germany
franky-ebo,1945.0,72.87293669438041,182.966342025708,Belgium
denis-flahaut,1978.0,66.0,167.0,France
jose-alfonso-lopez-linares-lemus,1952.0,52.78504046344021,163.00703377977214,Colombia
bram-welten,1997.0,81.0,188.0,Netherlands
lylian-lebreton,1972.0,73.40943641344114,174.74662752740227,France
rafael-serrano-fernandez,1987.0,61.09239437844377,178.6123941394029,Spain
rodrigo-garcia-rena,1980.0,68.16636353270366,179.1168126563122,Spain
mauro-zinetti,1975.0,70.55702190830073,188.12247185525842,Italy
jasper-de-plus,1997.0,69.0,185.0,Belgium
lorenzo-lapage,1966.0,65.4305912113254,179.84867135226554,Belgium
mykhaylo-kononenko,1987.0,69.86064101213206,190.96131877444324,Ukraine
jorge-leon-otalvaro,1964.0,66.18243745123604,178.1959021531908,Colombia
bert-wekema,1956.0,63.142083715272975,169.6553132716448,Netherlands
gerard-kerbrat,1956.0,78.36401596798544,192.27188879464106,France
michel-vermote,1963.0,65.81454393754741,174.0614049897442,Belgium
corbin-strong,2000.0,64.0,171.0,New Zealand
marco-vermey,1965.0,71.32283811550471,194.7779472260619,Netherlands
pascal-elaut,1965.0,71.879333963056,187.4552795738915,Belgium
michel-pollentier,1951.0,62.0,167.0,Belgium
pietro-zucconi,1975.0,63.0,171.0,Switzerland
jokin-ormaetxea,1980.0,60.12762692018472,181.31066911830902,Spain
christian-raymond,1943.0,68.26020145050494,178.0,France
christopher-williams,1981.0,75.0,181.0,Australia
charlie-quarterman,1998.0,75.0,180.0,Great Britain
jens-jentner,1968.0,64.3466605910715,170.96896346133798,Switzerland
fabien-bacquet,1986.0,61.05492967831498,178.8687528887489,France
andre-chalmel,1949.0,74.93793424029973,185.1481503179133,France
gilbert-lelay,1952.0,75.65541519848318,176.2718499071431,France
davide-perona,1968.0,76.45745005099293,192.23513079730463,Italy
carlos-marta,1963.0,76.1151198246207,184.81016691765564,Portugal
guerrino-tosello,1943.0,64.02100205736154,182.989356606732,Italy
roberto-petito,1971.0,78.0,184.0,Italy
walter-castignola,1970.0,64.23584767268639,181.6571425418449,Italy
simon-geschke,1986.0,64.0,171.0,Germany
svein-tuft,1977.0,77.0,175.0,Canada
mauro-zanetti,1973.0,66.0,182.0,Italy
hernando-bohorquez,1992.0,68.0,178.0,Colombia
gordon-fraser,1968.0,71.0,175.0,Canada
dylan-teuns,1992.0,64.0,181.0,Belgium
denis-nekrasov,1997.0,63.68768527534014,167.34209618672864,Russia
benny-vermeulen,1957.0,69.01757456607048,177.07456417232876,Belgium
guido-frei,1953.0,74.98531019132875,183.16074261334614,Switzerland
jesper-worre,1959.0,69.24824791893215,176.77202228568783,Denmark
luciano-rui,1958.0,72.81011595677681,177.07147162456138,Italy
eugene-urbany,1957.0,75.43625649733691,185.99796336691324,Luxembourg
maarten-tjallingii,1977.0,81.0,188.0,Netherlands
graziano-recinella,1975.0,70.57331818256401,182.57894838966345,Italy
sergey-lagutin,1981.0,68.0,181.0,United States
arne-marit,1999.0,72.0,185.0,Belgium
christoph-van-kleinsorgen,1980.0,63.314417893455165,180.72968435344276,Germany
alexandr-riabushenko,1995.0,61.0,178.0,Belarus
eric-guyot,1962.0,74.71823613028721,187.60055350000584,France
sergey-shilov,1988.0,67.0,173.0,Russia
carlos-emirio-gutierrez,1960.0,65.54640379352266,179.6779726697189,Colombia
frans-staes,1947.0,70.98392386279703,172.46973352310164,Belgium
mark-walters,1976.0,60.23702076994205,166.8721669409899,Canada
henk-hiddinga,1942.0,65.80872323239926,171.70820076105747,Netherlands
stephane-barthe,1972.0,65.0,170.0,France
kenny-dehaes,1984.0,73.0,188.0,Belgium
rene-van-den-bossche,1957.0,68.48857230774078,170.7620068896195,Belgium
rafael-mateos-perez,1976.0,72.0,182.0,Spain
pawel-franczak,1991.0,63.0,178.0,Poland
gerrit-de-vries,1967.0,75.0,186.0,Netherlands
inigo-gonzalez-de-heredia,1971.0,74.63127137719195,177.4860854358925,Spain
juan-carlos-gonzalez-salvador,1964.0,81.54323286299844,195.0144557645617,Spain
daniele-caroli,1959.0,77.0,184.0,Italy
jason-osborne,1994.0,70.0,178.0,Germany
nacer-bouhanni,1990.0,65.0,175.0,France
matteo-rabottini,1987.0,65.15002610871701,175.32358578274454,Italy
cristiano-colleoni,1974.0,75.0274127745499,182.89335095339547,Italy
sergio-higuita,1997.0,57.0,166.0,Colombia
biagio-conte,1968.0,74.47993351556431,193.15271059361936,Italy
patrick-lefevere,1955.0,78.91202180518376,189.02343766099398,Belgium
pascal-herve,1964.0,62.0,169.0,France
pasquale-pugliese,1952.0,63.22320559727014,178.61691083688797,Italy
henry-cardenas,1965.0,73.5605157610015,183.10355974279958,Colombia
jesus-manzaneque,1943.0,74.83347383970887,185.9183725803522,Spain
jos-op-t-eyndt,1960.0,73.83101572585508,177.78298101500027,Belgium
angel-castresana,1972.0,72.06387766507093,181.50823701881856,Spain
jaime-javier-hernandez,1972.0,70.0,177.0,Spain
franco-ongarato,1949.0,73.0,175.0,Italy
filippo-piersanti,1960.0,61.047228632415155,174.79317842602305,Italy
florent-barle,1986.0,72.0,184.0,France
dominique-gaigne,1961.0,61.24032472757486,168.14843238498983,France
bjorn-thurau,1988.0,73.0,193.0,Germany
andoni-lafuente,1985.0,60.0,174.0,Spain
didier-vanoverschelde,1952.0,68.3432827658902,179.49396493919247,France
louis-meintjes,1992.0,58.0,173.0,South Africa
kai-hundertmarck,1969.0,72.0,180.0,Germany
mario-cipollini,1967.0,77.0,189.0,Italy
adriano-pella,1945.0,64.17526576341099,175.81489370298993,Italy
higinio-fernandez,1988.0,63.0,174.0,Spain
jonathan-dibben,1994.0,78.0,191.0,Great Britain
steve-speaks,1962.0,73.69969342322914,182.96296007058106,United States
alessandro-varocchi,1972.0,68.98259542930958,180.79492794959884,Italy
dmitry-kozonchuk,1984.0,75.0,187.0,Russia
fabrice-salanson,1979.0,84.54658911891937,185.64630511544007,France
lionel-taminiaux,1996.0,74.0,173.0,Belgium
matthias-buxhofer,1973.0,70.0,185.0,Austria
patrick-bol,1965.0,62.23942728658267,168.3926936578132,Netherlands
patrick-sercu,1944.0,76.0,180.0,Belgium
leon-paul-menard2,1946.0,58.97385266350342,166.97171447540842,France
eddy-serri,1974.0,73.7818785898773,183.26293670836628,Italy
blake-quick,2000.0,77.0,187.0,Australia
kiel-reijnen,1986.0,63.0,180.0,United States
walter-polini,1955.0,72.85730138195302,178.18955247728263,Italy
kristof-goddaert,1986.0,72.0,182.0,Belgium
filippo-conca,1998.0,80.0,191.0,Italy
jacinto-paulinho,1953.0,59.19303386650836,175.6623334464292,Portugal
cyrille-monnerais,1983.0,70.0,175.0,France
addy-engels,1977.0,64.0,181.0,Netherlands
herman-van-der-slagmolen,1948.0,60.033787994161294,176.73103592068202,Belgium
stefano-pirazzi,1987.0,62.0,180.0,Italy
cees-rentmeester,1947.0,60.20018737257007,181.0588431594985,Netherlands
benjamin-king-1,1989.0,68.0,183.0,United States
gabriele-landoni,1953.0,60.08263379467472,173.25073355685072,Italy
bruno-huerlimann,1962.0,79.33957660260484,184.268259154758,Switzerland
antonio-berasategui,1978.0,75.03548225131433,179.56563173571507,Spain
lloyd-mondory,1982.0,66.0,175.0,France
gregory-henderson,1976.0,75.0,187.0,New Zealand
alfredo-chinetti,1949.0,67.01213179980074,184.9510615330293,Italy
dimitri-defauw,1981.0,77.0,182.0,Belgium
manu-lhoir,1975.0,54.59028754951737,167.3739959578841,Belgium
jon-odriozola,1970.0,70.0,180.0,Spain
jose-antonio-sanchez-valencia,1965.0,68.71771874146918,177.71153099124126,Spain
marc-de-maar,1984.0,70.0,184.0,Netherlands
niels-scheuneman,1983.0,75.0,184.0,Netherlands
tino-conti,1945.0,79.0,177.0,Italy
karsten-kroon,1976.0,67.0,180.0,Netherlands
steve-morabito,1983.0,74.0,186.0,Switzerland
jose-luis-sanchez-de-la-rocha,1972.0,63.85155035476909,177.36592701147225,Spain
mario-gonzalez-salas,1992.0,65.0,182.0,Spain
alexandre-rodriguez,1970.0,69.71087390134653,179.65612321600398,Portugal
ion-izagirre,1989.0,60.0,173.0,Spain
geoffrey-bouchard,1992.0,63.0,177.0,France
bernhard-eisel,1981.0,74.0,183.0,Austria
antonio-cabello-baena,1990.0,67.0,179.0,Spain
richard-parra,1964.0,72.19885349387752,182.2006114334176,Venezuela
arnaud-coyot,1980.0,76.0,195.0,France
wim-maessen,1956.0,61.40661570543006,169.58374554911506,Netherlands
patrick-schoovaerts,1964.0,61.93787549545482,176.73222233384573,Belgium
gregor-braun,1955.0,71.49447878402462,180.34061367038532,Germany
max-poole,2003.0,68.96172498529704,185.0,Great Britain
stefano-zanatta,1964.0,74.58903549626991,181.25521230533857,Italy
john-carlsen,1961.0,76.25030300652917,187.31554457562734,Denmark
brian-van-goethem,1991.0,77.0,186.0,Netherlands
maurizio-piovani,1959.0,69.9474629259723,180.83105272414545,Italy
nils-eekhoff,1998.0,75.0,192.0,Netherlands
benedetto-patellaro,1960.0,70.22709612170478,187.18743007802513,Italy
ivan-velasco,1980.0,65.0,177.0,Spain
michelangelo-cauz,1970.0,67.07273467299262,174.42055152739053,Italy
hans-dekkers-1,1981.0,72.0,172.0,Netherlands
francisco-caro,1947.0,60.28506710530735,172.6527278032924,Spain
benjamin-brooks,1979.0,67.0777540263762,172.52411364776216,Australia
fabio-casartelli,1970.0,74.0,180.0,Italy
patrick-cocquyt,1960.0,82.08420188548845,186.48746722721987,Belgium
jean-claude-colotti,1961.0,66.38139207770905,174.38047993575418,France
justin-spinelli,1979.0,77.72275316690387,185.2636576542876,United States
erik-lievens,1979.0,71.62638708637638,178.0536862778148,Belgium
meiyin-wang,1988.0,70.0,182.0,China
christopher-baldwin,1975.0,64.42771582721956,172.958858402988,United States
unai-osa,1975.0,65.0,178.0,Spain
matthias-reutimann,1994.0,71.0,185.0,Switzerland
mariano-piccoli,1970.0,64.0,173.0,Italy
dylan-groenewegen,1993.0,70.0,177.0,Netherlands
ludo-loos,1955.0,73.82793480725388,188.07620811291292,Belgium
vladimir-smirnov,1978.0,68.9802250973199,178.29613464739086,Lithuania
regis-simon,1958.0,74.29358640535406,185.17496341686058,France
andrzej-mierzejewski,1960.0,65.43278822877117,173.0,Poland
david-boily,1990.0,60.0,180.0,Canada
luca-rota,1963.0,73.74941906075433,187.42704315762086,Italy
gianluca-valoti,1973.0,65.352845579879,183.18908545212474,Italy
alberto-della-torre,1945.0,69.02787428210289,186.43956081927809,Italy
inigo-chaurreau-bernardez,1973.0,60.0,172.0,Spain
dirk-de-wolf,1961.0,70.65444555435631,176.0907466304485,Belgium
henrique-casimiro,1986.0,62.0,175.0,Portugal
jose-manuel-vazquez,1975.0,65.0,178.0,Spain
hubert-linard,1953.0,66.24427479394117,175.3957329841475,France
ennio-vanotti,1955.0,67.07037569479087,180.598489392063,Italy
derek-harrison,1944.0,73.0,173.0,Great Britain
oleksandr-fedenko,1970.0,69.0,180.0,Ukraine
antonio-sampedro,1965.0,70.52457745454599,184.16927090114046,Spain
greg-saunders,1959.0,65.09586525017986,168.54307145261632,United States
giacomo-battistel,1976.0,60.87299076644527,172.18012861289492,Italy
carlo-westphal,1985.0,75.0,181.0,Germany
sebastien-flicher,1968.0,75.00600932664302,182.71641788966357,France
enrico-battaglin,1989.0,64.0,175.0,Italy
herman-loayza,1956.0,74.58964515445214,185.30467169684698,Colombia
jose-jaime-gonzalez,1968.0,72.01666703593838,183.21455842130473,Colombia
georg-preidler,1990.0,68.0,190.0,Austria
kevin-neirynck-1,1982.0,71.0,183.0,Belgium
stephen-roche,1959.0,74.0,175.0,Ireland
daniel-schorn,1988.0,72.0,183.0,Austria
stefano-giuliani,1958.0,79.69443116682301,186.34154988987703,Italy
aurelien-clerc,1979.0,71.0,176.0,Switzerland
pedro-munoz-machin,1958.0,71.26306509622037,179.3383605284683,Spain
cees-zoontjes,1944.0,66.64382133280147,172.37880555813356,Netherlands
victor-cabedo,1989.0,64.89903746232972,178.18785819432287,Spain
david-navas,1974.0,78.0,182.0,Spain
wayne-hildred,1955.0,67.51498951770114,185.58073495769088,Australia
alexei-markov,1979.0,80.0,181.0,Russia
patrick-deneut,1960.0,73.95247633869076,186.96867105312955,Belgium
gilbert-duclos-lassalle,1954.0,73.0,180.0,France
bert-van-lerberghe,1992.0,83.0,190.0,Belgium
antonio-cruz-1,1971.0,66.0,176.0,United States
carlos-salgueiro,1999.0,68.0,183.0,Portugal
jean-paul-le-bris,1958.0,67.45767952233186,171.11139475981773,France
julien-fouchard,1986.0,74.0,187.0,France
david-lopez,1981.0,68.0,179.0,Spain
cesar-martingil,1995.0,67.0,172.0,Portugal
lars-van-der-haar,1991.0,58.0,169.0,Netherlands
luis-balague,1944.0,62.00576218202762,176.23547327068812,Spain
argemiro-bohorquez,1960.0,55.29231464861961,168.3231072383492,Colombia
jesus-lopez23,1955.0,75.85870907208997,180.64052550485528,Spain
steven-lammertink,1993.0,68.0,176.0,Netherlands
daniel-moreno,1981.0,59.0,173.0,Spain
nelson-soto,1994.0,66.0,178.0,Colombia
franky-de-buyst,1967.0,73.7216511189482,181.42672116305144,Belgium
felix-manuel-garcia-casas,1968.0,63.0,177.0,Spain
jaime-martin,1955.0,59.2505957561541,173.76602440986375,Spain
jos-spruyt,1943.0,65.74652800026608,172.98744191889196,Belgium
karel-hnik,1991.0,57.0,173.0,Czech Republic
bartosz-huzarski,1980.0,69.0,183.0,Poland
sven-nevens,1983.0,64.96632710747018,177.5269248478621,Belgium
oleg-berdos,1987.0,68.0,175.0,Romania
felix-gonzalez,1945.0,67.04973806338649,168.1333198364569,Spain
alberto-fernandez-sainz,1981.0,76.73221129707638,185.5364991669845,Spain
rui-oliveira,1996.0,66.0,183.0,Portugal
bernd-grone,1963.0,64.19356574958039,177.39829564957628,Germany
antonio-miguel,1968.0,76.16115265516818,185.53259636695708,Spain
ronny-vanmarcke,1947.0,70.79032321473642,183.47363876623186,Belgium
louis-vervaeke,1993.0,68.0,181.0,Belgium
dariusz-zakrzewski,1961.0,67.39909124013163,181.77636383108975,Poland
marco-maronese,1994.0,78.67864413781277,194.34860428954005,Italy
romain-hardy,1988.0,62.0,172.0,France
jordi-fortia-marti,1955.0,74.64654584358092,187.60185683020381,Spain
brice-feillu,1985.0,69.0,190.0,France
roger-adria,1998.0,64.0,179.0,Spain
amir-zargari,1980.0,62.0,176.0,Iran
matej-mohoric,1994.0,72.0,186.0,Slovenia
viatcheslav-djavanian,1969.0,64.0,176.0,Russia
frederik-willems,1979.0,67.0,182.0,Belgium
sauro-gallorini,1971.0,74.94544857645633,190.6933148870504,Italy
deno-davie,1965.0,72.28141236778991,183.11838450195305,Great Britain
luke-plapp,2000.0,72.0,181.0,Australia
rolf-aldag,1968.0,75.0,191.0,Germany
inigo-cuesta,1969.0,62.0,176.0,Spain
edward-fabian-diaz,1994.0,68.0,173.0,Colombia
hubert-hutsebaut,1947.0,71.61599923381767,178.51154034923155,Belgium
joao-almeida,1998.0,63.0,178.0,Portugal
david-delrieu,1971.0,69.0,173.0,France
francesco-masi,1957.0,68.92161796658144,183.41811822926573,Italy
frederic-delalande,1969.0,59.00862791044878,177.60745102468286,France
michal-kwiatkowski,1990.0,68.0,176.0,Poland
siarhei-papok,1988.0,76.0,177.0,Belarus
volodymyr-zagorodny,1981.0,68.12702987214368,177.03892835582963,Russia
oscar-garcia-casarrubios,1984.0,64.65599522010558,177.51463087187565,Spain
alvaro-trueba,1993.0,65.0,181.0,Spain
hector-saez,1993.0,75.0,185.0,Spain
davide-appollonio,1989.0,67.0,170.0,Italy
joao-da-silva-correia,1975.0,64.0,174.0,Portugal
piero-spinelli,1948.0,64.13395538033711,173.1845819256361,Italy
franky-de-gendt,1952.0,74.99679187207379,189.14827587300775,Belgium
erik-fetter,2000.0,70.0,188.0,Hungary
angel-luis-casero,1972.0,72.0,184.0,Spain
arthur-kluckers,2000.0,71.0,192.0,Luxembourg
florian-maitre,1996.0,71.0,180.0,France
christian-knees,1981.0,81.0,194.0,Germany
michal-precechtel,1977.0,71.23780871152111,187.01845650407873,Czech Republic
jimmy-delbove,1968.0,64.89060654134222,186.69008320996932,France
evgeny-sokolov,1984.0,70.0,180.0,Russia
raimondas-vilcinskas,1977.0,78.46385675039917,189.32416619352068,Lithuania
johan-le-bon,1990.0,70.0,180.0,France
martin-schalkers,1962.0,67.61406662816871,175.9790586655186,Netherlands
theo-akkermans,1966.0,85.87179922353656,188.97787223494632,Netherlands
roberto-dal-sie,1969.0,67.64610750485443,183.60889572486292,Italy
cedric-pineau,1985.0,68.0,177.0,France
linus-gerdemann,1982.0,71.0,183.0,Germany
alexandre-naulleau,1981.0,72.0,182.0,France
max-walscheid,1993.0,90.0,199.0,Germany
gilles-de-wilde,1999.0,75.0,183.0,Belgium
luis-pedro-santamarina,1942.0,63.781202618195614,176.557702524028,Spain
gregory-rast,1980.0,80.0,186.0,Switzerland
stefan-rutimann,1978.0,83.40301340084875,180.57219586539236,Switzerland
sylvain-chavanel,1979.0,73.0,181.0,France
jos-van-der-vleuten,1943.0,80.55500743685216,195.46443485317633,Netherlands
ivan-alemany,1967.0,70.93554110840931,179.75791202699264,Spain
adri-jos-schipper,1951.0,77.18918091873033,186.300676117611,Netherlands
daniel-aeschlimann,1974.0,78.22223218641592,186.0079098865533,Switzerland
stefano-cattai,1967.0,65.50849679182852,175.9556116831654,Italy
luis-fernando-mosquera,1962.0,76.25232515289545,188.93069566054328,Colombia
alessandro-paganessi,1959.0,70.55899929669114,179.75705544231752,Italy
juan-manuel-garate,1976.0,62.0,174.0,Spain
pirmin-lang,1984.0,73.0,183.0,Switzerland
dariusz-baranowski,1972.0,68.0,183.0,Poland
jos-van-beers,1948.0,61.660310753981506,172.83798783359975,Netherlands
stefan-brykt,1964.0,65.19185788831805,180.1109019451191,Sweden
guy-santy,1950.0,56.81927277738753,171.92300714939938,France
oleg-polovnikov,1969.0,84.4678583199928,186.61708111311157,Russia
marc-de-block,1945.0,69.54802960585556,180.4911958087842,Belgium
charles-rouxel,1948.0,74.06794664288644,184.3329255629756,France
mitchell-docker,1986.0,73.0,180.0,Australia
valeriy-dmitriyev,1984.0,69.0,175.0,Kazakhstan
cian-uijtdebroeks,2003.0,68.0,185.0,Belgium
filippo-colombo1,1997.0,73.0,184.0,Switzerland
laurent-pichon,1986.0,69.0,178.0,France
jonathan-lastra,1993.0,64.0,172.0,Spain
jean-louis-peillon,1961.0,68.29404018854373,179.06599947395037,France
benoit-jarrier,1989.0,69.0,179.0,France
ivan-ramiro-parra,1975.0,62.0,174.0,Colombia
jose-recio,1957.0,79.88448577582258,189.3871542521681,Spain
jon-unzaga,1962.0,72.93899864077845,175.6194292688381,Spain
ceriel-desal,1999.0,76.0,190.0,Belgium
andy-cappelle,1979.0,71.0,182.0,Belgium
luca-wackermann,1992.0,68.0,188.0,Italy
rafael-elvas-barbas,2004.0,67.0,189.0,Portugal
bart-voskamp,1968.0,75.0,190.0,Netherlands
adolfo-garcia-quesada,1979.0,65.87924084765315,182.8982124180366,Spain
nicolai-kosyakov,1974.034034856955,60.205033528721096,177.90437050122043,Russia
jose-ignacio-cano,1965.0,73.68199675324915,178.54800756120983,Spain
branislau-samoilau,1985.0,77.0,188.0,Belarus
benjamin-declercq,1994.0,67.0,182.0,Belgium
torsten-schmidt,1972.0,73.0,179.0,Germany
mauro-gerosa,1974.0,72.0,181.0,Italy
sebastien-rosseler,1981.0,78.0,182.0,Belgium
fabio-andres-duarte,1986.0,55.0,166.0,Colombia
pedro-miguel-lopes-goncalves,1975.0,62.77190404409434,182.4680016425616,Portugal
michael-wright,1941.0,71.7048147420681,184.49038631346292,Great Britain
tadej-valjavec,1977.0,59.0,171.0,Slovenia
patrick-pevenage,1956.0,81.31359726959758,199.66693196424433,Belgium
oscar-cabedo,1994.0,53.0,174.0,Spain
louis-verhelst,1990.0,71.0,182.0,Belgium
jens-keukeleire,1988.0,69.0,185.0,Belgium
cyril-barthe,1996.0,70.0,184.0,France
pierre-ackermann,1972.0,76.60069414185462,182.77784060878258,Switzerland
philippe-van-vooren,1962.0,68.66557457851002,173.3994392279457,Belgium
sander-helven,1990.0,74.0,197.0,Belgium
dirk-clarysse,1964.0,61.427346267873084,173.87983228526954,Belgium
ricardo-alejandro-zurita,2000.0,62.0,170.0,Spain
luc-wallays,1961.0,67.16520347586616,177.70153139660903,Belgium
reinier-honig,1983.0,61.0,176.0,Netherlands
josef-cerny,1993.0,75.0,188.0,Czech Republic
cameron-wurf,1983.0,71.0,171.0,Australia
luis-perez-rodriguez,1974.0,67.0,180.0,Spain
franco-pellizotti,1978.0,64.0,175.0,Italy
daryl-impey,1984.0,72.0,181.0,South Africa
benjamin-day,1978.0,68.0,178.0,Australia
goncalo-amorim,1972.0,67.0,177.0,Portugal
venceslau-fernandes,1996.0,72.2258198430874,181.0,Portugal
nico-sijmens,1978.0,69.0,175.0,Belgium
sandy-dujardin,1997.0,68.66764534095152,178.0,France
loic-vliegen,1993.0,70.0,184.0,Belgium
antonio-espejo,1968.0,66.4426902668438,172.37844453262377,Spain
oliver-rees,2001.0,71.59418203619816,184.0,Great Britain
michele-bartoli,1970.0,65.0,179.0,Italy
paul-lapeira,2000.0,64.0,176.0,France
simone-petilli,1993.0,65.0,178.0,Italy
lizuarte-martins,1978.0,62.49706071691385,176.15796971861485,Portugal
jules-dubois,1958.0,72.03406785612985,182.32586104708218,Belgium
gilles-bouvard,1969.0,70.0,180.0,France
george-mount,1955.0,66.0,178.0,United States
matthew-brammeier,1985.0,72.0,181.0,Ireland
nicolas-prodhomme,1997.0,62.0,174.0,France
guillermo-arenas,1963.0,65.39159012000115,173.4279723950747,Spain
patrice-esnault,1961.0,73.20817568659588,186.506570907031,France
silvan-dillier,1990.0,75.0,183.0,Switzerland
jose-manuel-lopez-rodriguez,1940.0,65.51786504208486,182.0419797667341,Spain
stefano-usai,1982.0,66.67542720949078,181.73536103052098,Italy
tao-geoghegan-hart,1995.0,65.0,183.0,Great Britain
eduard-vorganov,1982.0,65.0,177.0,Russia
jose-manuel-garcia-114,1968.0,84.59774229711331,189.6475209152597,Spain
david-derepas,1978.0,69.0,180.0,France
mario-moermans,1969.0,64.42661479993782,170.98188358501676,Belgium
marcel-sieberg,1982.0,80.0,198.0,Germany
jose-antonio-de-segovia,1982.0,75.0,187.0,Spain
karel-rottiers,1953.0,64.95429303424304,186.6332508615618,Belgium
andrea-ferrigato,1969.0,63.0290558309189,180.16160143679716,Italy
segundo-leopoldo-chaparro,1963.0,67.65788246763304,173.6903128976732,Colombia
sergio-samitier,1995.0,63.0,181.0,Spain
joona-laukka,1972.0,69.2219789346053,178.41892300336949,Finland
kevin-deltombe,1994.0,66.0,178.0,Belgium
rudy-colman,1956.0,69.6383868253399,182.6248402202686,Belgium
piotr-brozyna,1995.0,71.0,192.0,Poland
steven-van-vooren,1986.0,75.0,179.0,Belgium
piet-hoekstra,1947.0,71.07410748954331,185.94951929424013,Netherlands
john-tanner,1968.0,70.0,178.0,Great Britain
francisco-javier-iriarte-garro,1986.0,68.0,180.0,Spain
piet-van-katwijk,1949.0,69.95571812236827,179.24245762147865,Netherlands
constantino-zaballa,1978.0,66.0,175.0,Spain
marcel-summermatter,1956.0,74.2385926842745,174.9856218843963,Switzerland
